id,popularity,budget_adj,original_title,revenue_adj,release_year,vote_count,vote_average,director
329540,0.394466,1793999.21064,The Marine 4: Moving Target,0.0,2015,35,5.7,William Kaufman
306964,0.393642,0.0,Tales of Halloween,0.0,2015,74,5.3,Darren Lynn Bousman
360387,0.393566,919999.5952,Blunt Force Trauma,0.0,2015,23,4.4,Ken Sanzel
362185,0.391326,0.0,Operator,0.0,2015,16,5.4,Obin Olson
94365,0.386529,0.0,The Human Centipede 3 (Final Sequence),0.0,2015,75,3.5,Tom Six
241855,0.383406,0.0,Spring,45972.3797722,2015,110,6.5,Aaron Moorhead
322518,0.383183,0.0,The Intruders,0.0,2015,26,4.9,Adam Massey
291272,0.382997,0.0,We Are Still Here,0.0,2015,91,5.5,Ted Geoghegan
324963,0.71289,0.0,Monster High: Haunted,0.0,2015,11,7.0,Dan Fraga
342927,0.378836,0.0,3-Headed Shark Attack,0.0,2015,15,3.8,Christopher Ray
361159,0.37668,0.0,Navy Seals vs. Zombies,0.0,2015,24,3.3,Stanton Barrett
365805,0.411416,0.0,Wrecker,0.0,2015,12,3.6,Michael Bafaro
351964,0.374853,0.0,The Escort,0.0,2015,41,5.9,Will Slocombe
362057,0.372889,0.0,Martyrs,0.0,2015,43,5.0,Kevin Goetz
137333,0.371145,0.0,Uncanny,0.0,2015,21,6.1,Matthew Leutwyler
317198,0.370148,0.0,Bad Hair Day,0.0,2015,21,6.5,Erik Canuel
57876,0.369529,4599997.976,Area 51,0.0,2015,82,4.4,Oren Peli
339533,0.369108,0.0,San Andreas Quake,0.0,2015,60,3.7,John Baumgartner
277546,0.36817,5519997.5712,The Runner,0.0,2015,35,4.8,Austin Stark
308457,0.367617,0.0,Advantageous,0.0,2015,29,6.4,Jennifer Phang
306482,0.367434,0.0,Partisan,0.0,2015,16,5.8,Ariel Kleiman
362105,0.36603,4047998.21888,R.L. Stine's Monsterville: The Cabinet of Souls,0.0,2015,22,7.2,Peter DeLuise
245846,0.365901,9199995.952,Strangerland,16074.2329273,2015,48,5.0,Kim Farrant
330112,0.329164,0.0,Ashby,0.0,2015,104,5.9,Tony McNamara
322766,0.359826,0.0,Beautiful & Twisted,0.0,2015,21,5.4,Christopher Zalla
361931,0.357654,0.0,Ronaldo,0.0,2015,80,6.5,Anthony Wonke
318224,0.357614,0.0,Going Clear: Scientology and the Prison of Belief,0.0,2015,186,7.8,Alex Gibney
309503,0.357567,0.0,Zipper,0.0,2015,30,5.5,Mora Stephens
348811,0.356519,0.0,War Pigs,0.0,2015,26,4.9,Ryan Little
310135,0.354624,0.0,Turbo Kid,0.0,2015,136,6.6,François Simard
355111,0.350858,0.0,Barbie in Rock 'N Royals,0.0,2015,17,6.3,Karen J. Lloyd
335866,0.350599,0.0,Circle,0.0,2015,167,6.1,Aaron Hann
295592,0.348306,0.0,Monkey Kingdom,15328184.0956,2015,39,6.3,Mark Linfield
335970,0.347797,0.0,Joe Dirt 2: Beautiful Loser,0.0,2015,23,4.2,Fred Wolf
366142,0.344994,0.0,Minions: The Competition,0.0,2015,16,5.9,Kyle Balda
310121,0.344549,0.0,I'll See You in My Dreams,6853703.50437,2015,39,6.2,Brett Haley
361263,0.34253,0.0,Jesse Stone: Lost in Paradise,0.0,2015,10,5.6,Robert Harmon
324308,0.574031,0.0,Steve Jobs: The Man in the Machine,454945.319824,2015,110,6.2,Alex Gibney
326923,0.339297,0.0,Babysitter's Black Book,0.0,2015,18,5.9,Lee Friedlander
356842,0.511431,0.0,The Ones Below,0.0,2015,33,5.9,David Farr
339530,0.336453,0.0,Tremors 5: Bloodlines,0.0,2015,47,5.1,Don Michael Paul
331190,0.336107,1839999.1904,Captive,2577386.22595,2015,55,5.7,Jerry Jameson
301729,0.335941,0.0,Terminus,0.0,2015,39,4.6,Marc Furmie
395883,0.333656,0.0,Andron,0.0,2015,24,4.7,Francesco Cinquemani
356300,0.332921,0.0,How to Plan an Orgy in a Small Town,0.0,2015,17,4.7,Jeremy Lalonde
218784,0.330968,0.0,Freaks of Nature,65281.3312762,2015,78,5.6,Robbie Pickering
310137,0.330484,0.0,Reversal,0.0,2015,54,5.4,José Manuel Cravioto
342917,0.329776,0.0,Batman Unlimited: Monster Mayhem,0.0,2015,30,6.1,Butch Lukic
79698,0.329109,24839989.0704,The Lovers,0.0,2015,22,4.6,Roland Joffé
337960,0.327373,0.0,Holding the Man,0.0,2015,43,7.9,Neil Armfield
296130,0.327066,0.0,Harbinger Down,0.0,2015,32,4.2,Alec Gillis
327418,0.32705,0.0,Batman Unlimited: Animal Instincts,0.0,2015,39,5.8,Butch Lukic
246133,0.324666,0.0,Entertainment,0.0,2015,11,4.0,Rick Alverson
328869,0.324515,0.0,Meadowland,0.0,2015,17,6.4,Reed Morano
308032,0.324,0.0,The Stanford Prison Experiment,592072.179488,2015,135,6.8,Kyle Patrick Alvarez
329829,0.390188,0.0,The Girl King,0.0,2015,12,6.1,Mika Kaurismäki
330544,0.322653,0.0,Bessie,0.0,2015,21,5.9,Dee Rees
299551,0.32264,0.0,The Atticus Institute,0.0,2015,92,5.3,Chris Sparling
207270,0.30035,0.0,The Hoarder,0.0,2015,24,4.2,Matt Winn
307946,0.318459,0.0,I Smile Back,0.0,2015,25,5.7,Adam Salky
356905,0.315196,0.0,Oddball,0.0,2015,15,6.1,Stuart McDonald
318279,0.314199,0.0,Meru,2147488.8151,2015,42,6.9,Jimmy Chin
345637,0.422901,0.0,Sanjay's Super Team,0.0,2015,47,6.9,Sanjay Patel
284286,0.307395,0.0,Learning to Drive,3171820.9644,2015,44,5.9,Isabel Coixet
340816,0.305916,0.0,Christmas Eve,0.0,2015,11,5.8,Mitch Davis
206197,0.302474,0.0,The Sisterhood of Night,0.0,2015,25,6.6,Caryn Waechter
331446,0.301343,0.0,Sharknado 3: Oh Hell No!,0.0,2015,68,4.5,Anthony C. Ferrante
351901,0.300128,0.0,12 Rounds 3: Lockdown,0.0,2015,18,4.5,Stephen Reynolds
357681,0.198522,0.0,Hitting the Apex,0.0,2015,14,8.0,Mark Neale
333657,0.299427,0.0,Club Life,4088.47820107,2015,12,6.3,Fabrizio Conte
336845,0.298861,0.0,Cleveland Abduction,0.0,2015,33,6.3,Alex Kalymnios
343795,0.298751,4599997.976,90 Minutes in Heaven,4455281.11968,2015,24,5.7,Michael Polish
294562,0.298628,0.0,Lavalantula,0.0,2015,16,5.6,Mike Mendez
306197,0.295946,0.0,Unexpected,0.0,2015,22,5.7,Kris Swanberg
297556,0.404363,3219998.5832,Justice League: Throne of Atlantis,0.0,2015,142,6.5,Ethan Spaulding
354743,0.26501,0.0,Lady Chatterley's Lover,0.0,2015,15,6.3,Jed Mercurio
157422,0.292437,0.0,The Wicked Within,0.0,2015,17,4.1,Jay Alaimo
316885,0.291244,0.0,Bridgend,0.0,2015,10,5.7,Jeppe Rønde
228973,0.290424,0.0,Backcountry,0.0,2015,75,5.8,Adam MacDonald
323967,0.289526,643999.71664,Walter,0.0,2015,12,5.2,Anna Mastro
320048,0.288598,459999.7976,Ratter,0.0,2015,57,5.2,Branden Kramer
359305,0.309811,0.0,An Inspector Calls,0.0,2015,16,7.8,Aisling Walsh
329004,0.286266,0.0,The Survivalist,0.0,2015,44,6.4,Stephen Fingleton
362180,0.28337,0.0,Don't Grow Up,0.0,2015,15,3.9,Thierry Poiraud
343284,0.283194,1839999.1904,Night Of The Living Deb,0.0,2015,13,5.7,Kyle Rankin
243752,0.282237,0.0,No Stranger Than Love,0.0,2015,13,4.1,Nick Wernham
291866,0.280878,0.0,The Hive,0.0,2015,15,5.5,David Yarovesky
330127,0.278583,0.0,Back in Time,0.0,2015,69,5.8,Jason Aron
323694,0.277844,0.0,Nina Forever,0.0,2015,27,4.8,Ben Blaine
334028,0.277613,0.0,Some Kind Of Hate,0.0,2015,19,3.9,Adam Egypt Mortimer
354924,0.277035,919999.5952,The Dead Room,0.0,2015,16,4.6,Jason Stutter
368256,0.272995,0.0,Condemned,0.0,2015,16,3.7,Eli Morgan Gesner
324291,0.270842,0.0,Night Owls,0.0,2015,10,7.1,Charles Hood
347847,0.270786,0.0,The Sand,0.0,2015,10,3.9,Isaac Gabaeff
295490,0.171829,0.0,Digging for Fire,0.0,2015,35,4.9,Joe Swanberg
253406,0.264997,0.0,Ten Thousand Saints,0.0,2015,28,6.0,Robert Pulcini
291865,0.261932,0.0,From the Dark,0.0,2015,22,6.1,Conor McMahon
334531,0.261717,18399991.904,My All American,0.0,2015,19,6.9,Angelo Pizzo
324803,0.260045,0.0,Hangman,0.0,2015,14,3.9,Adam Mason
339355,0.202673,0.0,Larry Gaye: Renegade Male Flight Attendant,0.0,2015,12,5.3,Sam Friedlander
309304,0.259794,551999.75712,Grandma,6520452.971,2015,81,5.6,Paul Weitz
339342,0.097514,0.0,Anarchy Parlor,0.0,2015,15,5.6,Kenny Gage
306966,0.256542,0.0,Summer Camp,0.0,2015,16,5.3,Alberto Marini
226458,0.256286,0.0,Backmask,0.0,2015,46,4.6,Marcus Nispel
339148,0.255458,0.0,Already Tomorrow in Hong Kong,0.0,2015,23,5.4,Emily Ting
340684,0.250866,0.0,Those People,0.0,2015,25,7.2,Joey Kuhn
340968,0.249595,0.0,Show Me a Hero,0.0,2015,32,7.7,Paul Haggis
347754,0.248964,0.0,Curve,0.0,2015,40,4.4,Iain Softley
326284,0.24828,6899996.964,Pound of Flesh,0.0,2015,42,5.4,Ernie Barbarash
317144,0.247595,0.0,Cyberbully,0.0,2015,73,6.4,Ben Chanan
277558,0.247589,0.0,Final Girl,0.0,2015,117,4.8,Tyler Shields
338928,0.247426,0.0,He Named Me Malala,2431466.01015,2015,36,5.3,Davis Guggenheim
291189,0.246609,0.0,The Driftless Area,0.0,2015,12,5.0,Zachary Sluser
309425,0.245948,0.0,Do You Believe?,0.0,2015,30,7.4,Jonathan M. Gunn
287689,0.24495,0.0,7 Days in Hell,0.0,2015,87,6.4,Jake Szymanski
363869,0.244648,0.0,Belli di papà,0.0,2015,21,6.1,Guido Chiesa
325189,0.243691,0.0,Teen Beach 2,0.0,2015,62,6.4,Jeffrey Hornaday
298582,0.243321,1379999.3928,Full Out,0.0,2015,15,7.2,Sean Cisterna
301228,0.242078,1379999.3928,Narcopolis,0.0,2015,20,4.4,Justin Trefgarne
343934,0.242,0.0,Staten Island Summer,0.0,2015,51,5.6,Rhys Thomas
296025,0.241284,0.0,Safelight,0.0,2015,13,5.8,Tony Aloupis
371442,0.239558,0.0,Bad Roomies,0.0,2015,16,5.1,Jason Schnell
325173,0.239496,0.0,Close Range,0.0,2015,41,5.0,Isaac Florentine
282313,0.154846,0.0,The Reconstruction of William Zero,0.0,2015,14,5.1,Dan Bush
300542,0.236709,0.0,Queen of Earth,0.0,2015,33,5.6,Alex Ross Perry
309924,0.232354,0.0,After the Ball,148874.334495,2015,28,6.3,Sean Garrity
348634,0.231337,0.0,A Christmas Detour,0.0,2015,19,7.0,Ron Oliver
318044,0.22758,0.0,"What Happened, Miss Simone?",0.0,2015,77,7.7,Liz Garbus
259958,0.22537,0.0,Alex of Venice,0.0,2015,19,6.1,Chris Messina
316715,0.224797,0.0,The Eichmann Show,0.0,2015,29,6.2,Paul Andrew Williams
308027,0.222636,0.0,"People, Places, Things",0.0,2015,47,6.6,Jim Strouse
279144,0.221502,0.0,"The Death of ""Superman Lives"": What Happened?",0.0,2015,33,6.8,Jon Schnepp
355020,0.220751,0.0,Winter on Fire: Ukraine's Fight for Freedom,0.0,2015,37,8.2,Evgeny Afineevsky
323665,0.133809,0.0,Ava's Possessions,0.0,2015,14,6.1,Jordan Galland
358895,0.219603,0.0,Being Charlie,27967.9876941,2015,12,6.2,Rob Reiner
347548,0.218787,0.0,Containment,0.0,2015,14,5.6,Neil Mcenery-West
353345,0.218528,0.0,The Exorcism of Molly Hartley,0.0,2015,52,5.0,Steven R. Monroe
323370,0.21789,0.0,The Diabolical,0.0,2015,36,4.3,Alistair Legrand
337958,0.355707,0.0,Last Cab to Darwin,0.0,2015,11,7.0,Jeremy Sims
333674,0.217288,0.0,Intruders,0.0,2015,77,5.8,Adam Schindler
301728,0.215864,0.0,Infini,0.0,2015,90,5.0,Shane Abbess
366018,0.215386,0.0,A Christmas Melody,0.0,2015,12,5.5,Mariah Carey
256030,0.214563,0.0,Muck,0.0,2015,21,3.3,Steve Wolsh
356149,0.212872,0.0,Robert the Doll,0.0,2015,17,2.6,Andrew Jones
300666,0.21254,0.0,Bravetown,0.0,2015,42,6.2,Daniel Duran
347642,0.211768,0.0,Bite,0.0,2015,11,4.9,Chad Archibald
373558,0.209036,0.0,Taylor Swift: The 1989 World Tour - Live,0.0,2015,15,7.6,Jonas Åkerlund
367326,0.208491,0.0,Cosmic Scrat-tastrophe,0.0,2015,33,7.7,Mike Thurmeier
329205,0.230913,0.0,Ghoul,0.0,2015,18,4.9,Petr Jákl Jr.
386501,0.207366,0.0,Waffle Street,0.0,2015,25,6.4,Eshom Nelms
321769,0.207133,0.0,Deep Web,0.0,2015,47,6.9,Alex Winter
251471,0.206155,597999.73688,A LEGO Brickumentary,0.0,2015,49,6.5,Kief Davidson
174340,0.205318,0.0,Richard Pryor: Omit the Logic,0.0,2015,14,6.7,Marina Zenovich
309298,0.204356,0.0,Don Verdean,0.0,2015,26,4.0,Jared Hess
285840,0.203224,0.0,The Editor,0.0,2015,18,6.0,Adam Brooks
308077,0.299226,0.0,Nasty Baby,0.0,2015,12,5.0,Sebastián Silva
321109,0.201696,0.0,Bitter Lake,0.0,2015,19,7.8,Adam Curtis
341886,0.260306,0.0,June,0.0,2015,14,4.0,L. Gustavo Cooper
308024,0.335255,0.0,The Overnight,1011999.55472,2015,89,5.9,Patrick Brice
356216,0.19957,2299998.988,The Rise of the Krays,0.0,2015,11,4.7,Zackary Adler
311615,0.198261,0.0,Smosh: The Movie,0.0,2015,67,5.3,Alex Winter
333873,0.197788,0.0,Keepers of the Covenant: Making Exodus: Gods and Kings,0.0,2015,14,5.5,Charles de Lauzirika
362154,0.197239,0.0,解救吴先生,0.0,2015,19,6.4,Ding Sheng
293941,0.195324,0.0,The Quiet Hour,0.0,2015,11,5.3,Stéphanie Joalland
360203,0.253157,0.0,Lost in the Sun,0.0,2015,31,5.5,Trey Nelson
294132,0.193323,0.0,Results,96146.3976956,2015,32,5.1,Andrew Bujalski
301629,0.193063,0.0,Addicted to Fresno,0.0,2015,14,4.8,Jamie Babbit
331592,0.19254,0.0,Listening,0.0,2015,18,5.3,Khalil Sullins
342464,0.191534,0.0,Jack of the Red Hearts,0.0,2015,13,7.0,Janet Grillo
332976,0.189135,0.0,Absolution,0.0,2015,21,5.0,Keoni Waxman
367551,0.28365,0.0,American Hero,0.0,2015,31,5.2,Nick Love
353610,0.270408,0.0,The Condemned 2,0.0,2015,13,4.0,Roel Reiné
316410,0.334085,0.0,Bound,0.0,2015,21,3.1,Jared Cohn
106845,0.13631,8739996.1544,Re-Kill,0.0,2015,17,4.7,Valeri Milev
339362,0.181987,0.0,SuperBob,0.0,2015,11,5.4,Jon Drever
323966,0.179636,0.0,A Hitman in London,0.0,2015,10,4.6,Ara Paiaya
354857,0.087904,2759998.7856,Regular Show: The Movie,0.0,2015,27,7.4,J.G. Quintel
333653,0.176744,0.0,If There Be Thorns,0.0,2015,11,5.4,Nancy Savoca
323366,0.176463,0.0,Pod,0.0,2015,20,4.2,Mickey Keating
75861,0.253949,3127998.62368,To Write Love on Her Arms,0.0,2015,32,6.9,Nathan Frankowski
283698,0.172245,0.0,Hungry Hearts,6367.31719838,2015,21,6.2,Saverio Costanzo
363889,0.170743,0.0,The Funhouse Massacre,0.0,2015,13,6.1,Andy Palmer
329020,0.170566,0.0,Extraordinary Tales,0.0,2015,11,5.4,Raul Garcia
323272,0.731022,2759998.7856,War Room,62366880.1986,2015,57,6.9,Alex Kendrick
343921,0.168354,0.0,A Deadly Adoption,0.0,2015,25,4.4,Rachel Goldenberg
361671,0.129455,0.0,Ellis,0.0,2015,15,7.2,JR
346494,0.16414,0.0,Coconut Hero,0.0,2015,10,7.4,Florian Cossen
321974,0.162526,0.0,Janis: Little Girl Blue,0.0,2015,31,7.5,Amy Berg
363757,0.162465,0.0,Io che amo solo te,0.0,2015,36,5.2,Marco Ponti
328820,0.158311,0.0,Unknown Caller,0.0,2015,14,6.2,Amariah Olson
359255,0.158021,0.0,The Inhabitants,0.0,2015,10,3.5,Shawn Rasmussen
355178,0.157172,0.0,Amy Schumer: Live at the Apollo,0.0,2015,17,7.5,Chris Rock
310491,0.156851,0.0,Glassland,0.0,2015,24,3.5,Gerard Barrett
319096,0.154161,0.0,Whitney,0.0,2015,18,4.7,Angela Bassett
285024,0.153023,0.0,Heaven Knows What,0.0,2015,12,6.9,Ben Safdie
360341,0.150713,0.0,Keith Richards: Under the Influence,0.0,2015,13,6.4,Morgan Neville
329556,0.14964,919999.5952,Landmine Goes Click,0.0,2015,13,5.7,Levan Bakhia
241927,0.14811,0.0,Hellions,0.0,2015,30,3.5,Bruce McDonald
347751,0.147319,0.0,13 Cameras,0.0,2015,11,6.2,Victor Zarcoff
287692,0.146266,0.0,Bastard,0.0,2015,10,6.2,Patrick Robert Young
321668,0.145945,0.0,Strange Blood,0.0,2015,22,4.1,Chad Michael Ward
315024,0.145489,0.0,Jurassic City,0.0,2015,13,5.7,Sean Cain
323674,0.270378,0.0,6 Years,0.0,2015,182,5.5,Hannah Fidell
345944,0.144639,0.0,I Am Chris Farley,0.0,2015,27,7.0,Brent Hodge
300686,0.143703,0.0,Chloe and Theo,0.0,2015,12,6.7,Ezna Sands
324253,0.143042,0.0,All Things Must Pass,0.0,2015,22,7.0,Colin Hanks
395560,0.142759,1195999.47376,Capsule,0.0,2015,11,5.3,Andrew Martin
312827,0.121594,0.0,The Nightmare,26018.5085519,2015,58,5.7,Rodney Ascher
308084,0.266117,0.0,Tangerine,0.0,2015,102,7.0,Sean Baker
268725,0.139527,0.0,Nightlight,0.0,2015,19,3.9,Scott Beck
308361,0.139356,0.0,"Stockholm, Pennsylvania",0.0,2015,14,4.9,Nikole Beckwith
327029,0.138353,0.0,Power/Rangers,0.0,2015,93,7.4,Joseph Kahn
249916,0.138068,0.0,Appropriate Behavior,0.0,2015,18,5.8,Desiree Akhavan
331161,0.236145,0.0,See You In Valhalla,0.0,2015,25,5.6,Jarret Tarnol
339065,0.137772,0.0,The True Cost,0.0,2015,39,7.6,Andrew Morgan
244563,0.137133,0.0,"Kumiko, the Treasure Hunter",0.0,2015,65,6.2,David Zellner
360605,0.136098,0.0,Invisible Sister,0.0,2015,44,6.5,Paul Hoen
315855,0.135554,0.0,The Forbidden Room,0.0,2015,13,5.7,Guy Maddin
319152,0.135074,0.0,Finders Keepers,0.0,2015,17,5.7,Bryan Carberry
369058,0.133921,0.0,Merry Kissmas,0.0,2015,10,7.6,Michael Feifer
347762,0.131739,0.0,Most Likely to Die,0.0,2015,12,4.2,Anthony DiBlasi
325113,0.129104,0.0,A Girl Like Her,0.0,2015,49,7.3,Amy S. Weber
336167,0.127432,0.0,Private Number,0.0,2015,12,3.5,LazRael Lison
312797,0.126187,0.0,The Barber,0.0,2015,27,5.8,Basel Owies
312804,0.124784,0.0,James White,0.0,2015,23,5.2,Josh Mond
339751,0.124481,0.0,Hitchcock/Truffaut,0.0,2015,33,7.2,Kent Jones
333350,0.122543,0.0,A Faster Horse,0.0,2015,12,8.0,David Gelb
351043,0.137954,2759998.7856,Amnesiac,0.0,2015,29,4.1,Michael Polish
224972,0.114264,0.0,The Mask You Live In,0.0,2015,11,8.9,Jennifer Siebel Newsom
295595,0.11303,0.0,Soaked in Bleach,0.0,2015,53,7.2,Benjamin Statler
371758,0.112284,0.0,And Then There Were None,0.0,2015,37,7.7,Craig Viveiros
317981,0.11096,0.0,Bloodsucking Bastards,0.0,2015,27,5.5,Brian James O'Connell
309889,0.110431,0.0,The Culling,0.0,2015,15,3.2,Rustam Branaman
333103,0.110136,0.0,Comedy Central Roast of Justin Bieber,0.0,2015,31,7.0,Joel Gallen
263105,0.11004,0.0,Boy Meets Girl,0.0,2015,22,7.4,Eric Schaeffer
319076,0.109689,0.0,Listen to Me Marlon,0.0,2015,23,7.0,Stevan Riley
309063,0.138559,0.0,The Ouija Experiment 2: Theatre of Death,0.0,2015,10,2.4,Israel Luna
278247,0.10808,0.0,Walt Before Mickey,0.0,2015,33,6.2,Khoa Lê
332839,0.106757,0.0,Big Sky,0.0,2015,10,4.2,Jorge Michel Grau
367215,0.106091,0.0,The Fear of 13,0.0,2015,19,8.2,David Sington
261860,0.213957,0.0,Dior and I,0.0,2015,36,7.5,Frédéric Tcheng
362434,0.101543,0.0,Ominous,0.0,2015,10,5.1,Peter Sullivan
371759,0.068741,0.0,Doctor Who: The Husbands of River Song,0.0,2015,31,8.0,Douglas Mackinnon
316761,0.101426,0.0,Call Me Lucky,0.0,2015,14,7.3,Bobcat Goldthwait
341077,0.101155,0.0,Tiger House,0.0,2015,44,5.3,Tom Daley
330037,0.099678,0.0,Brothers,0.0,2015,20,6.3,Karan Malhotra
347944,0.09779,0.0,Anguish,0.0,2015,17,3.8,Sonny Mallhi
373977,0.031635,0.0,Childhood's End,0.0,2015,21,6.2,Nick Hurran
279972,0.097214,0.0,Digging Up the Marrow,0.0,2015,33,5.4,Adam Green
306952,0.096624,0.0,Naomi and Ely's No Kiss List,0.0,2015,149,6.0,Kristin Hanggi
339060,0.096299,0.0,The Cokeville Miracle,0.0,2015,13,5.1,T.C. Christensen
362439,0.093462,0.0,They Found Hell,0.0,2015,10,4.6,Nick Lyon
355600,0.093212,0.0,Junun,0.0,2015,11,7.3,Paul Thomas Anderson
346170,0.100069,0.0,The Chosen,0.0,2015,20,5.2,Ben Jehoshua
308447,0.090238,0.0,The Flintstones & WWE: Stone Age Smackdown,0.0,2015,12,5.5,Spike Brandt
348035,0.090045,0.0,Chris Tucker: Live,0.0,2015,19,6.7,Phil Joanou
298032,0.088912,0.0,VANish,0.0,2015,17,4.0,Bryan Bockbrader
371833,0.088764,0.0,Harry Price: Ghost Hunter,0.0,2015,10,5.3,Alex Pillai
295886,0.083912,1747999.23088,Brotherly Love,0.0,2015,11,7.4,Jamal Hill
300654,0.283128,0.0,Wildlike,0.0,2015,25,6.5,Frank Hall Green
365717,0.082569,0.0,The Audition,0.0,2015,10,6.1,Martin Scorsese
321594,0.082444,0.0,Louis C.K.: Live at The Comedy Store,0.0,2015,35,7.7,Louis C.K.
307931,0.081956,0.0,The Wolfpack,1197559.79307,2015,82,6.9,Crystal Moselle
340247,0.156386,0.0,The Challenger,0.0,2015,13,5.3,Kent Moran
326665,0.08182,0.0,Aziz Ansari: Live at Madison Square Garden,0.0,2015,35,7.1,Aziz Ansari
332706,0.080974,0.0,Bleeding Heart,0.0,2015,19,4.8,Diane Bell
333377,0.080754,0.0,Requiem for the American Dream,41119.3819075,2015,24,7.8,Jared P. Scott
275696,0.079491,0.0,3 Nights in the Desert,0.0,2015,11,3.8,Gabriel Cowan
326247,0.078363,0.0,The House on Pine Street,0.0,2015,10,3.8,Aaron Keeling
333287,0.077836,0.0,Slow Learners,0.0,2015,17,6.0,Don Argott
318973,0.077252,0.0,Welcome to Leith,0.0,2015,15,6.7,Christopher K. Walker
273899,0.076109,12419994.5352,Stonewall,172660.00403,2015,14,5.6,Roland Emmerich
321039,0.190385,0.0,The Phoenix Incident,0.0,2015,11,5.9,Keith Arem
345468,0.073883,0.0,Contracted: Phase II,0.0,2015,20,5.0,Josh Forbes
269033,0.070776,9.199995952,Penis Boy,0.0,2015,15,3.3,James Healey
319091,0.062536,0.0,The Hunting Ground,0.0,2015,39,7.8,Kirby Dick
323435,0.061776,0.0,One & Two,0.0,2015,11,5.0,Andrew Droz Palermo
318225,0.0608,0.0,Tig,0.0,2015,25,7.2,Kristina Goolsby
363480,0.059943,0.0,Christmas Incorporated,0.0,2015,13,6.9,Jonathan Wright
291290,0.055242,0.0,Submerged,0.0,2015,11,4.6,Steven C. Miller
352552,0.054828,0.0,Hurricane of Fun: The Making of Wet Hot,0.0,2015,13,6.8,Amy Rice
343981,0.052542,0.0,Gascoigne,0.0,2015,11,6.0,Jane Preston
366929,0.052217,0.0,One Soldier's Story: The Journey of American Sniper,0.0,2015,14,5.6,Gary Leva
341051,0.028725,0.0,Deep Dark,0.0,2015,11,4.6,Michael Medaglia
319067,0.051262,919999.5952,Best of Enemies,0.0,2015,48,7.2,Robert Gordon
332177,0.051107,0.0,Vendetta,0.0,2015,22,5.9,Jen Soska
254800,0.049351,0.0,Breaking Through,0.0,2015,13,5.7,John Swetnam
291151,0.048863,0.0,The Stranger,0.0,2015,20,4.9,Guillermo Amoedo
332479,0.047256,0.0,Star Wars: TIE Fighter,0.0,2015,29,7.6,Paul Johnson
299780,0.046453,0.0,Dough,0.0,2015,15,4.9,John Goldschmidt
348296,0.03884,0.0,The Bad Education Movie,0.0,2015,23,5.2,Elliot Hegarty
357974,0.038804,0.0,Student Bodies,0.0,2015,14,6.0,Andrew Drazek
347258,0.037487,0.0,The Subjects,0.0,2015,12,4.7,Robert Mond
312793,0.037147,0.0,Walking with the Dead,0.0,2015,18,3.9,Scott Dow
340361,0.036987,0.0,Floride,0.0,2015,16,6.3,Philippe Le Guay
306943,0.079539,0.0,The Outskirts,0.0,2015,12,4.0,Peter Hutchings
324325,0.034534,0.0,Twinsters,0.0,2015,54,7.4,Samantha Futerman
321640,0.033378,0.0,The Jinx: The Life and Deaths of Robert Durst,0.0,2015,72,8.4,Andrew Jarecki
309919,0.056244,1839999.1904,The Curse of Downers Grove,0.0,2015,11,4.2,Derick Martini
303867,0.032678,0.0,World of Tomorrow,0.0,2015,47,8.2,Don Hertzfeldt
325365,0.030819,0.0,Dawg Fight,0.0,2015,17,6.4,Billy Corben
330916,0.030113,0.0,King Jack,0.0,2015,13,6.8,Felix Thompson
273599,0.030005,0.0,The Suicide Theory,0.0,2015,17,6.5,Dru Brown
333620,0.028082,0.0,Stalked By My Neighbor,0.0,2015,14,5.5,Doug Campbell
